room_type,calculated_host_listings_count,availability_365,price,distance,cancellation_policy,size,amenities_num,security_deposit,cleaning_fee,guests_included,extra_people,bathrooms,bedrooms,beds,bed_type,accommodates
16,1,0,30,1.8996644537755012,19,41.78166512693767,8,0.0,20.0,1,0.0,1.0,1.0,1.0,7,1
16,1,172,33,3.9062870372032554,19,10.0,9,213.93,26.73,1,0.0,1.5,1.0,1.0,7,2
15,1,184,100,11.664012584136628,18,113.3619932968123,25,0.0,50.0,5,10.0,1.5,4.0,8.0,7,8
16,1,57,25,6.094803534774529,19,20.0,20,400.0,20.0,1,7.0,1.0,1.0,2.0,7,3
15,1,0,75,1.4747251458625645,18,60.0,10,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
15,1,215,120,1.7095999594402447,18,107.38786129977754,14,200.0,40.0,4,15.0,2.0,3.0,6.0,7,6
15,2,0,38,3.234463971889156,19,45.03812954393807,15,0.0,25.0,1,0.0,1.0,0.0,1.0,7,2
16,1,7,32,2.9796848867078185,19,180.0,10,0.0,20.0,1,0.0,1.0,1.0,1.0,7,2
16,1,0,50,2.2316189935751405,20,68.48640089830721,13,0.0,15.0,2,15.0,1.0,1.0,2.0,7,4
15,1,176,70,0.7630923706550969,20,47.98764099856414,22,0.0,20.0,1,0.0,1.0,1.0,1.0,7,2
16,1,0,35,5.0630338658431855,19,47.626680506506304,10,213.93,10.0,1,0.0,1.0,1.0,1.0,7,2
15,1,0,38,6.646162265408169,18,10.0,21,300.0,70.0,2,5.0,1.0,1.0,1.0,7,4
15,1,0,59,5.455615311578193,20,81.12341485785933,22,200.0,77.0,2,15.0,1.0,2.0,2.0,7,4
15,1,0,55,5.924374999251725,20,62.216726182055716,22,200.0,55.0,2,15.0,1.0,1.0,1.0,7,2
15,1,57,69,2.4008999797072423,20,75.17072218042452,23,200.0,62.0,2,25.0,1.0,1.0,2.0,7,3
15,1,283,56,2.382870952733727,19,60.98680108428768,18,0.0,119.0,1,0.0,1.0,1.0,1.0,7,2
15,1,181,100,13.928704250692666,19,25.0,13,0.0,49.0,1,0.0,1.0,2.0,2.0,7,4
16,2,0,22,4.504354043993888,19,10.0,11,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
16,1,0,10,3.3964440684700525,19,49.82340725634625,7,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
15,1,0,60,3.2443459735575444,19,74.49592110770999,19,213.93,60.0,1,18.0,1.0,2.0,2.0,7,3
15,1,351,160,14.51038341311077,19,25.0,24,200.0,50.0,4,25.0,1.0,2.0,3.0,7,6
16,1,36,68,2.6824655213213506,20,51.190435647381875,10,0.0,0.0,1,10.0,1.0,1.0,1.0,7,2
16,1,0,25,3.6152256859873626,19,61.322104523684004,9,213.93,26.73,1,0.0,2.0,0.0,1.0,7,2
16,1,125,29,2.9321679028377288,18,30.0,13,0.0,15.0,1,10.0,1.0,1.0,1.0,7,2
16,2,0,32,1.9355368719412864,19,65.84139369087796,12,213.93,26.73,1,0.0,1.0,2.0,2.0,7,4
16,1,0,17,4.012526566617306,19,43.61743138471979,8,213.93,26.73,1,0.0,1.0,1.0,1.0,7,1
16,1,0,39,3.5256221732926485,18,53.42944194762502,11,213.93,26.73,1,0.0,1.0,2.0,1.0,7,2
16,1,164,30,1.0789812364951596,19,57.396411519008346,11,0.0,0.0,1,10.0,1.0,1.0,2.0,7,3
16,1,0,50,8.1058437787895,19,49.82340725634625,16,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
15,1,337,249,4.202992097489804,18,130.0,30,0.0,100.0,2,25.0,2.0,1.0,3.0,7,6
15,1,0,25,5.3719532426994645,20,71.43591235293329,21,0.0,10.0,2,15.0,1.0,2.0,2.0,7,4
16,1,0,27,0.9955930482502541,19,49.82340725634625,9,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
15,1,0,65,4.211838894719097,19,10.0,18,85.0,17.0,1,0.0,1.0,1.0,1.0,7,2
16,1,0,30,4.198273999927671,19,49.300687471869544,13,0.0,30.0,1,0.0,1.0,1.0,2.0,7,2
16,1,0,17,4.169847998700062,19,58.04401886501238,9,0.0,30.0,2,15.0,1.0,1.0,1.0,7,2
16,1,4,30,5.377736609507475,20,10.0,15,213.93,26.73,1,0.0,1.0,1.0,2.0,7,2
15,6,31,69,7.342344660431559,19,10.0,23,213.93,26.73,1,0.0,1.0,1.0,1.0,7,3
16,5,0,18,1.7369374188180486,18,47.61055272236623,10,0.0,20.0,1,10.0,1.0,1.0,1.0,7,1
16,1,0,28,5.914628965330745,19,300.0,10,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
15,1,5,58,3.246265275313485,20,10.0,20,100.0,10.0,1,6.0,1.0,1.0,1.0,7,2
15,1,0,90,1.3189780585763133,19,85.0,10,0.0,30.0,1,50.0,1.0,1.0,1.0,7,3
16,1,140,25,10.10624910024411,19,40.46861865363226,9,0.0,10.0,1,0.0,1.0,1.0,1.0,7,1
16,1,0,30,5.068392917252228,19,63.59412240775048,7,500.0,20.0,2,10.0,1.5,1.0,1.0,7,2
16,1,0,50,3.762551046629989,19,43.61743138471979,3,213.93,26.73,1,0.0,1.0,1.0,1.0,7,1
16,3,100,33,4.8660367231804305,20,65.35029351824224,10,0.0,15.0,1,5.0,2.0,1.0,1.0,7,2
16,1,0,20,4.355492256644602,19,22.0,9,213.93,26.73,1,0.0,1.0,0.0,1.0,7,2
15,2,9,40,3.0269499381450724,19,70.0,10,0.0,15.0,1,10.0,2.0,2.0,2.0,7,4
16,1,190,65,5.3071044123239455,20,71.39192880537281,32,0.0,40.0,2,25.0,1.0,1.0,1.0,7,3
16,5,145,64,2.6342066797167836,18,10.0,31,0.0,25.0,2,0.0,1.0,1.0,1.0,7,2
16,1,4,19,5.473274622803108,20,57.396411519008346,28,0.0,0.0,1,10.0,1.0,1.0,1.0,7,3
16,1,0,14,15.016733886697216,19,10.0,10,213.93,26.73,1,0.0,1.0,1.0,1.0,7,1
15,6,64,75,7.2723689089959445,19,10.0,17,213.93,26.73,1,0.0,1.0,0.0,1.0,7,3
16,1,0,25,4.933908282952577,19,43.61743138471979,6,213.93,26.73,1,0.0,1.0,1.0,1.0,7,1
16,1,145,24,4.086834010405954,20,10.0,13,0.0,15.0,1,10.0,1.0,1.0,1.0,7,2
16,1,0,20,3.9182739366116253,19,10.0,13,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
16,1,0,20,1.8684570921909542,19,15.0,9,213.93,26.73,1,0.0,1.0,1.0,1.0,7,1
16,2,0,30,6.067194098811392,19,55.652294851774805,6,213.93,26.73,1,10.0,1.0,1.0,1.0,7,2
16,2,0,20,6.234532273111201,20,10.0,6,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
16,1,279,40,3.7838425579750936,20,49.1002549157889,18,250.0,20.0,1,0.0,1.0,1.0,1.0,7,2
16,1,252,35,2.421595804895904,19,10.0,13,0.0,21.0,1,15.0,1.0,1.0,1.0,7,1
16,1,0,45,0.4900695453690971,18,54.10487944509616,13,0.0,0.0,1,15.0,1.0,1.0,2.0,7,2
15,1,51,55,5.039716758218118,20,49.2108368609814,23,200.0,50.0,1,0.0,1.0,0.0,1.0,7,2
16,1,0,45,3.8750417760448608,18,57.55310623479479,9,100.0,20.0,1,5.0,1.0,1.0,1.0,7,3
15,1,79,29,7.2394708328961865,19,57.70999785774939,23,800.0,50.0,1,10.0,1.0,0.0,1.0,7,2
15,1,0,59,5.043495801287158,20,54.76028949595517,20,200.0,45.0,2,0.0,1.0,0.0,1.0,7,3
15,1,0,48,4.194676271776682,20,45.36154805195332,13,0.0,0.0,1,0.0,1.0,1.0,1.0,7,2
16,1,73,24,5.76818538432712,18,15.0,22,0.0,14.0,1,13.0,1.0,1.0,1.0,7,2
16,1,0,28,1.9288859799604143,18,42.070015978041134,10,0.0,0.0,1,5.0,1.0,1.0,1.0,7,1
16,1,15,69,0.8105599484587085,20,60.53550732320107,26,200.0,20.0,2,20.0,1.0,1.0,1.0,7,2
15,4,336,200,3.741075084832733,19,107.09652202454632,27,0.0,40.0,6,10.0,1.0,3.0,5.0,7,9
16,2,12,28,3.1503406194093353,20,51.190435647381875,23,0.0,0.0,1,10.0,1.0,1.0,1.0,7,2
15,1,35,40,4.9152008492795565,19,67.60948410124303,16,100.0,30.0,1,20.0,1.0,1.0,1.0,7,3
16,1,0,20,2.4806567089115052,20,51.33770460160157,9,0.0,10.0,2,8.0,1.0,1.0,1.0,7,2
16,1,0,35,5.823940321560214,19,15.0,7,0.0,0.0,1,15.0,1.0,1.0,1.0,7,3
16,1,0,20,5.870279501798058,19,40.011396693441014,5,213.93,26.73,1,0.0,1.0,0.0,1.0,7,1
16,1,65,88,2.3485109016091386,18,30.0,26,200.0,35.0,1,10.0,1.0,1.0,1.0,7,2
15,1,306,26,1.2234183813402861,19,40.0,26,0.0,20.0,2,10.0,1.0,1.0,1.0,7,2
15,1,0,29,12.251134137397122,20,80.0,11,200.0,20.0,1,0.0,1.0,2.0,2.0,7,4
16,1,15,19,7.344335650065228,19,16.0,12,0.0,10.0,1,5.0,1.0,1.0,1.0,7,1
16,1,66,30,3.325304831820664,20,10.0,10,0.0,0.0,1,0.0,1.0,2.0,1.0,7,2
16,1,0,25,5.00542316962966,19,40.011396693441014,4,213.93,26.73,1,0.0,1.0,0.0,1.0,7,1
16,1,0,19,4.469849769214551,19,49.82340725634625,8,213.93,26.73,1,0.0,1.0,1.0,3.0,7,2
15,1,0,55,9.151693640065973,19,200.0,20,213.93,30.0,2,0.0,1.0,1.0,2.0,7,4
16,1,0,45,4.072523978179748,19,125.0,6,213.93,26.73,1,0.0,2.0,1.0,1.0,7,2
16,1,119,49,5.918441948668764,19,25.0,10,0.0,11.0,1,0.0,1.0,1.0,1.0,7,2
16,1,87,48,17.857398886073952,18,50.21049390271392,11,0.0,20.0,1,10.0,1.0,0.0,1.0,7,2
16,1,0,30,6.966101508113373,20,49.589038322973,10,0.0,10.0,1,5.0,1.0,1.0,1.0,7,2
16,1,6,18,5.419630330589361,19,10.0,15,0.0,30.0,1,0.0,1.0,1.0,1.0,7,1
15,26,63,75,5.601945127682765,18,70.0,13,500.0,0.0,1,0.0,1.0,2.0,3.0,7,3
16,1,15,36,4.524394846871758,18,65.63991439128492,11,100.0,15.0,2,20.0,1.0,1.0,1.0,7,3
16,1,0,20,1.7491226170256327,19,55.652294851774805,12,213.93,26.73,1,10.0,1.0,1.0,1.0,7,2
15,1,8,55,3.4928015220859425,19,54.19361687019061,22,0.0,20.0,3,0.0,1.0,1.0,2.0,7,3
15,1,0,60,1.6562217991221846,18,72.5024134995641,13,100.0,20.0,2,20.0,1.0,1.0,2.0,7,4
15,3,265,120,4.39491988533048,18,90.0,15,200.0,40.0,1,0.0,2.0,1.0,1.0,7,2
16,1,0,20,2.232142936808515,19,57.141404302281266,11,0.0,10.0,1,5.0,1.5,1.0,1.0,7,2
15,2,289,105,5.188788254705478,20,59.46789299077655,11,300.0,50.0,1,0.0,1.0,1.0,1.0,7,3
16,1,0,35,4.086945279551625,19,30.0,9,1000.0,15.0,1,20.0,1.0,1.0,1.0,7,1
16,1,71,38,4.487362841708439,20,53.028700710009446,11,0.0,14.0,1,10.0,1.0,1.0,1.0,7,2
16,1,0,18,4.385028779884135,19,49.82340725634625,9,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
16,1,0,14,3.456470791550954,19,43.61743138471979,9,213.93,26.73,1,0.0,1.0,1.0,1.0,7,1
16,1,152,29,3.5715255209999217,18,63.97621068751147,6,86.0,25.0,1,15.0,1.0,1.0,1.0,7,3
16,1,88,29,3.1607231488572114,19,15.0,10,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
15,1,0,58,16.634274760612733,20,200.0,13,213.93,26.73,1,0.0,1.0,1.0,4.0,7,4
16,1,0,50,7.456842749524502,19,57.01932324281044,8,0.0,0.0,1,20.0,1.0,1.0,2.0,7,2
16,1,47,40,5.31311893647685,20,45.36154805195332,23,0.0,0.0,1,0.0,1.0,1.0,1.0,7,2
15,2,0,45,3.114561187482776,19,65.84139369087796,6,213.93,26.73,1,0.0,1.0,2.0,2.0,7,4
15,1,0,70,3.5028567110175133,19,56.02938312797272,11,213.93,26.73,1,0.0,1.0,1.0,2.0,7,3
15,2,0,60,8.530703997104515,19,25.0,15,200.0,20.0,2,15.0,1.0,1.0,4.0,7,4
15,1,273,80,5.60838873521545,19,20.0,18,0.0,20.0,1,10.0,1.0,3.0,4.0,7,4
15,1,0,49,3.3692214534987013,19,58.62932430832042,19,213.93,26.73,1,0.0,1.0,0.0,1.0,7,4
16,1,152,30,3.8894879735095986,19,44.98445977575541,10,0.0,0.0,1,10.0,1.0,1.0,1.0,7,1
15,1,3,69,5.970371289299644,20,250.0,22,0.0,25.0,2,19.0,1.0,2.0,3.0,7,5
15,1,22,125,12.63634942463812,18,300.0,18,213.93,26.73,1,0.0,2.0,4.0,3.0,7,6
15,1,69,90,1.411275959720427,19,10.0,17,213.93,20.0,1,0.0,1.0,1.0,1.0,7,2
15,1,0,80,6.935283153369015,20,10.0,11,250.0,65.0,2,15.0,1.5,1.0,2.0,7,4
16,4,7,18,4.3926661415183,18,41.792710240619826,13,150.0,15.0,1,0.0,1.0,1.0,1.0,7,1
15,1,0,45,4.584917929091048,19,51.19764754087329,13,213.93,15.0,1,5.0,1.0,1.0,1.0,7,2
16,2,14,25,7.281662178768781,19,20.0,6,213.93,26.73,1,0.0,1.0,1.0,2.0,7,3
15,1,0,23,6.537847530334956,19,40.011396693441014,10,213.93,26.73,1,0.0,1.0,0.0,1.0,7,1
15,1,0,150,7.482301724375159,19,220.0,20,1000.0,100.0,1,0.0,2.0,3.0,3.0,7,5
16,1,0,14,3.2189197778781593,20,43.45519850942391,15,81.0,30.0,1,0.0,1.0,1.0,1.0,7,1
15,1,33,55,3.234231157237954,20,52.21513126958382,17,0.0,30.0,1,5.0,1.0,1.0,1.0,7,2
16,1,0,16,4.417624121500546,19,15.0,7,213.93,26.73,1,0.0,1.0,1.0,1.0,7,1
15,2,131,45,3.0886964811291877,20,60.80957065179519,21,100.0,25.0,1,5.0,1.0,0.0,2.0,7,4
15,1,0,40,4.30332723749921,20,49.82340725634625,8,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
15,2,310,64,14.781558563623703,19,74.2174299933913,16,0.0,30.0,1,0.0,2.0,2.0,3.0,7,3
16,1,21,19,5.821829140756315,20,10.0,12,500.0,0.0,1,12.0,1.0,1.0,1.0,7,2
15,7,0,75,4.24444230850608,19,55.09450741038632,7,0.0,35.0,1,15.0,1.0,0.0,2.0,7,2
16,1,0,40,5.355912625349304,19,15.0,9,0.0,0.0,1,20.0,1.0,1.0,1.0,7,2
15,1,0,150,4.784442227367912,18,10.0,11,200.0,50.0,4,0.0,1.0,2.0,3.0,7,4
16,2,31,24,1.7622527726106174,19,50.81334737118397,19,0.0,0.0,1,20.0,1.0,1.0,1.0,7,1
16,1,0,18,0.6070289511355504,19,10.0,14,213.93,26.73,1,0.0,2.0,0.0,1.0,8,1
15,1,0,100,4.420706127751438,19,75.0,9,0.0,50.0,1,0.0,1.0,1.0,1.0,7,3
15,1,0,60,4.56481336822143,20,57.14312832481667,10,0.0,15.0,1,0.0,1.0,2.0,2.0,7,3
16,1,0,37,4.590392054698455,19,15.0,10,213.93,26.73,1,0.0,1.5,1.0,1.0,7,1
15,1,0,40,6.451925238716844,19,10.0,9,213.93,26.73,1,0.0,1.0,2.0,2.0,7,3
15,4,140,86,5.659292263551117,18,20.0,24,150.0,50.0,5,15.0,1.0,3.0,6.0,7,6
16,1,0,45,3.849480627029297,19,45.739836783809736,6,85.0,0.0,1,0.0,1.0,1.0,1.0,7,2
16,1,9,42,4.58346253502871,18,50.0,29,0.0,30.0,2,8.0,1.0,1.0,1.0,7,3
15,2,0,107,4.220667861007513,20,75.07645603010766,12,150.0,0.0,3,33.0,1.0,2.0,2.0,7,3
16,1,17,40,7.18963819454576,20,15.0,13,213.93,0.0,1,0.0,1.0,1.0,1.0,7,2
15,1,80,188,5.1279382050868545,18,150.0,14,900.0,100.0,2,10.0,2.0,4.0,7.0,7,7
16,1,0,18,4.546554152198996,19,56.02938312797272,13,213.93,26.73,1,0.0,1.0,1.0,1.0,7,3
16,1,159,27,4.053842597556059,19,52.35621316646759,26,0.0,0.0,1,12.0,1.0,1.0,1.0,7,2
16,1,0,20,4.858253912643409,19,140.0,10,0.0,10.0,1,0.0,1.5,1.0,1.0,7,2
15,1,0,42,5.309320467683329,18,100.0,10,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
16,3,338,199,3.9569260345410346,20,76.53464223459929,16,0.0,0.0,2,26.0,1.0,2.0,4.0,7,4
16,1,0,35,6.714833287594948,19,10.0,18,500.0,10.0,2,15.0,1.0,1.0,2.0,7,3
15,1,0,75,3.8857738344237664,20,52.816871552260174,24,200.0,50.0,1,0.0,1.0,1.0,1.0,7,2
16,1,0,40,4.049904300799188,20,15.0,14,200.0,10.0,1,10.0,1.0,1.0,1.0,7,2
15,1,168,95,5.079446004409727,18,10.0,28,0.0,59.0,2,25.0,1.0,1.0,2.0,7,3
16,1,0,20,3.389075652953475,20,43.61743138471979,9,213.93,26.73,1,0.0,1.0,1.0,1.0,7,1
15,1,0,55,4.487101330625502,19,70.3246659609348,10,0.0,29.0,2,15.0,1.0,1.0,2.0,7,4
16,1,88,60,14.467030307796673,19,25.0,14,1200.0,40.0,1,0.0,2.0,1.0,1.0,7,1
16,1,0,27,4.56874783273493,20,18.0,15,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
16,2,173,45,2.879930677254876,19,61.975348170880906,21,100.0,25.0,1,7.0,1.0,0.0,2.0,7,4
15,2,364,145,3.72517167461919,19,109.3851058478007,12,500.0,120.0,1,0.0,1.0,0.0,1.0,7,10
16,1,0,25,6.902904814514927,19,63.60238739063482,8,0.0,0.0,1,10.0,1.0,1.0,2.0,7,4
15,1,0,40,5.66091094824587,20,15.0,14,0.0,0.0,1,10.0,1.0,1.0,1.0,7,2
16,1,0,25,7.607464194562774,19,20.0,13,213.93,15.0,1,0.0,1.0,2.0,1.0,7,2
15,17,319,36,15.301106438749724,18,72.04736956250443,10,213.93,26.73,1,0.0,1.0,2.0,4.0,7,5
15,1,100,80,3.114881943379188,20,62.71655470292197,22,100.0,40.0,1,20.0,1.0,1.0,1.0,7,2
15,1,0,54,2.067357626504377,20,10.0,16,0.0,20.0,1,25.0,1.0,1.0,1.0,7,2
15,1,0,30,3.9510465493645084,19,10.0,8,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
16,1,0,100,5.410353234612084,19,72.04736956250443,10,213.93,26.73,1,0.0,1.0,2.0,5.0,7,5
17,1,0,22,3.7686431738354083,19,83.54606682984218,0,213.93,26.73,1,0.0,2.0,1.0,1.0,7,5
16,1,0,10,1.798787542322625,18,49.82340725634625,11,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
16,1,0,35,4.1591639460909615,19,59.28445569736342,6,213.93,10.0,1,20.0,1.0,1.0,2.0,7,2
16,1,22,80,2.800974624507681,20,52.838961779624476,14,500.0,40.0,1,0.0,1.0,1.0,1.0,7,2
16,1,0,40,4.002438094789456,20,55.652294851774805,16,213.93,26.73,1,10.0,1.0,1.0,1.0,7,2
15,1,0,36,3.846372714206008,18,10.0,7,213.93,26.73,1,0.0,1.0,2.0,2.0,7,2
15,1,57,80,5.325441661632203,19,45.80659361884322,17,100.0,0.0,1,0.0,1.0,1.0,3.0,7,2
15,17,364,250,2.689655429138877,18,131.0513903732492,19,4000.0,280.0,1,0.0,2.0,2.0,2.0,7,4
15,1,128,43,1.4340727118460903,19,49.82340725634625,11,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
15,1,32,50,3.9466946876468256,20,66.57587258839241,20,100.0,25.0,2,30.0,1.0,1.0,2.0,7,2
16,1,0,40,10.392222628634935,19,44.669957158388826,12,0.0,0.0,1,5.0,1.0,0.0,1.0,7,2
16,1,0,22,2.734201726119423,20,59.63541781925149,17,213.93,26.73,1,0.0,1.0,2.0,2.0,7,3
16,1,0,40,2.7634592729901772,19,57.37577323565451,11,213.93,26.73,1,0.0,1.5,1.0,2.0,7,2
16,1,238,31,10.672212790213152,20,43.06855983397996,24,0.0,10.0,2,0.0,1.0,0.0,1.0,7,2
15,1,0,35,3.5990700527901818,19,49.82340725634625,9,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
15,1,0,50,4.687109134191043,19,54.0,15,213.93,5.0,2,10.0,1.0,1.0,2.0,7,2
16,3,0,39,2.71709722242256,19,15.0,7,213.93,17.0,1,0.0,1.0,1.0,1.0,7,2
16,1,5,35,3.807181346809123,19,10.0,12,0.0,20.0,1,0.0,1.0,1.0,2.0,7,2
15,1,101,75,4.9803531190093775,18,80.0,15,213.93,26.73,1,0.0,1.0,1.0,1.0,7,3
16,1,0,39,1.096652888987242,18,22.0,16,200.0,13.0,1,28.0,1.0,1.0,1.0,7,2
16,1,0,45,2.584950472400341,19,57.37577323565451,7,213.93,26.73,1,0.0,1.5,1.0,1.0,7,2
15,1,0,120,6.9499085909549425,19,92.0,28,0.0,50.0,1,0.0,2.0,3.0,3.0,7,8
15,1,27,70,2.2439512757845423,18,47.919880615040306,19,500.0,30.0,1,0.0,1.0,0.0,1.0,7,2
16,2,36,35,3.495001773819792,19,15.0,10,150.0,0.0,1,0.0,1.0,1.0,1.0,7,1
15,1,64,60,5.969879830380622,18,110.0,13,1000.0,0.0,1,0.0,1.0,2.0,2.0,7,4
15,1,3,69,2.6994370961800866,20,52.816871552260174,22,200.0,50.0,1,0.0,1.0,1.0,1.0,7,2
16,1,42,25,2.903539641180835,20,15.0,12,0.0,0.0,1,15.0,1.0,1.0,1.0,7,2
16,1,0,29,3.7319389414752813,18,43.61743138471979,9,213.93,26.73,1,0.0,1.0,1.0,1.0,7,1
16,1,0,85,5.156638924699037,20,100.0,25,0.0,35.0,2,25.0,1.0,1.0,2.0,7,3
16,2,5,40,4.6643725695206015,20,68.87447050299227,19,213.93,26.73,1,0.0,2.5,0.0,1.0,7,2
15,1,345,140,6.017344192011578,18,15.0,14,0.0,25.0,4,25.0,1.0,1.0,2.0,7,4
16,1,0,30,4.44309780938825,18,48.283203743159014,19,213.93,15.0,1,0.0,1.0,1.0,1.0,7,2
16,1,0,35,5.8735891039865455,19,56.02938312797272,14,213.93,26.73,1,0.0,1.0,1.0,1.0,7,3
17,1,3,15,3.8508727182107454,20,58.33236971611584,20,0.0,10.0,1,20.0,1.0,1.0,1.0,7,2
16,1,0,38,4.436647514192656,20,50.098292605406016,12,0.0,5.0,1,7.0,1.0,1.0,1.0,7,2
16,1,41,75,3.1038566706162114,19,95.0,22,213.93,26.73,1,30.0,1.0,1.0,1.0,7,2
16,1,0,26,3.8169500169313113,19,23.0,13,0.0,0.0,1,0.0,1.0,1.0,2.0,7,4
16,2,1,25,5.529129924756676,19,10.0,24,213.93,15.0,1,5.0,1.0,1.0,2.0,7,2
16,2,1,20,5.550135722475116,20,10.0,24,213.93,15.0,1,5.0,1.0,1.0,2.0,7,2
16,1,0,50,6.440446893416632,19,63.949779641781596,11,100.0,5.0,1,30.0,1.0,1.0,1.0,7,2
15,2,0,53,0.6446149599055485,20,15.0,15,200.0,0.0,1,0.0,1.0,1.0,1.0,7,2
16,1,314,34,4.655874390345385,18,20.0,14,800.0,40.0,1,30.0,1.0,1.0,3.0,7,3
17,1,0,20,8.024757062261864,19,10.0,9,213.93,26.73,1,0.0,1.0,1.0,2.0,7,3
16,1,0,40,4.076817922159832,20,12.0,23,0.0,0.0,1,0.0,1.0,1.0,1.0,7,2
15,1,344,280,2.7683641465693887,20,10.0,19,800.0,60.0,2,0.0,2.0,1.0,1.0,7,2
15,1,126,120,2.7631781339236703,19,57.37577323565451,13,213.93,26.73,1,0.0,1.5,1.0,1.0,7,2
16,1,305,35,3.1185605734631943,20,52.50348212068728,9,0.0,10.0,1,10.0,1.0,1.0,1.0,7,2
15,1,0,30,4.197038880192418,20,10.0,10,213.93,26.73,1,0.0,1.0,1.0,2.0,7,2
15,1,0,45,2.564063207802346,18,77.78860221235962,7,0.0,25.0,1,50.0,1.0,1.0,1.0,7,2
15,1,0,19,3.6035285317256345,19,40.011396693441014,11,213.93,26.73,1,0.0,1.0,0.0,1.0,7,1
16,2,66,30,4.217078378524476,20,56.484881065628564,27,0.0,5.0,1,5.0,1.5,1.0,1.0,7,2
15,1,0,40,0.610539984029085,19,46.25163918573313,12,200.0,0.0,1,0.0,1.0,1.0,1.0,7,2
16,1,6,35,3.830077444085948,20,64.92813921496278,14,213.93,26.73,1,0.0,2.0,1.0,1.0,7,2
15,1,0,39,5.233719964632404,20,45.115002725278735,12,100.0,0.0,1,5.0,1.0,0.0,2.0,7,2
15,1,207,112,3.868848395013313,19,10.0,14,0.0,50.0,1,0.0,1.0,2.0,2.0,7,4
17,1,0,50,2.3428535544645914,20,10.0,10,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
15,2,302,85,8.741418181821603,19,13.0,10,300.0,0.0,1,0.0,1.0,1.0,1.0,7,3
16,1,325,35,5.709678917164075,20,85.0,18,213.93,20.0,1,10.0,1.0,1.0,1.0,7,2
16,1,279,95,11.077506928409216,18,28.0,20,0.0,0.0,2,25.0,1.0,1.0,2.0,7,3
15,2,0,80,4.212280690154384,19,49.82340725634625,7,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
16,1,5,50,3.894697747105371,20,49.589038322973,14,0.0,10.0,2,5.0,1.0,1.0,1.0,7,2
16,1,123,21,4.035294420590704,18,51.84695888403458,18,0.0,5.0,1,10.0,1.0,1.0,1.0,7,2
15,4,221,120,5.244933588206727,18,115.61818983533848,19,0.0,40.0,4,20.0,2.0,3.0,4.0,7,7
15,2,16,40,2.942671280452225,19,66.0,15,0.0,14.0,1,10.0,1.0,2.0,1.0,7,3
15,1,124,75,4.274831521098255,20,10.0,23,0.0,5.0,1,15.0,1.0,1.0,1.0,7,2
16,1,1,42,3.8526416210541834,20,10.0,15,213.93,26.73,1,0.0,1.0,0.0,1.0,7,2
16,1,0,23,5.124076004675084,19,200.0,11,213.93,26.73,1,0.0,1.0,1.0,1.0,7,1
16,1,0,30,5.276360152000797,19,46.674594525258726,9,0.0,10.0,1,0.0,1.0,1.0,1.0,7,2
16,1,351,55,4.9848507445603545,19,10.0,25,0.0,25.0,1,0.0,1.0,1.0,1.0,7,2
15,1,6,99,7.1746625154974755,20,20.0,16,213.93,26.73,1,0.0,1.0,1.0,2.0,7,4
16,19,363,32,4.059869136117393,18,56.35851062756052,10,213.93,36.0,1,13.0,1.5,0.0,1.0,7,1
16,1,0,30,6.034635504403989,19,10.0,16,0.0,10.0,1,5.0,1.0,1.0,2.0,7,2
16,19,333,37,4.416264076083245,18,59.96454531883929,8,213.93,36.0,1,13.0,1.5,1.0,1.0,7,1
15,1,21,100,4.302364584763471,18,65.84139369087796,12,213.93,26.73,1,0.0,1.0,2.0,2.0,7,4
15,1,4,150,5.426208260173489,18,33.0,13,200.0,30.0,1,0.0,2.0,2.0,2.0,7,6
16,2,175,35,11.241239176728422,19,49.82340725634625,21,213.93,26.73,1,0.0,1.0,1.0,1.0,7,2
16,1,14,25,2.8190985199946597,18,30.0,8,200.0,20.0,1,10.0,1.0,1.0,1.0,7,2
15,1,29,35,4.548526233057315,19,48.733860265286665,11,500.0,56.0,1,0.0,1.0,1.0,1.0,7,1
16,1,2,62,2.826176605441468,20,55.0,19,0.0,4.0,1,0.0,1.0,1.0,1.0,7,2
15,2,4,60,7.681857006771951,19,50.0,13,2000.0,40.0,2,15.0,1.0,2.0,2.0,7,3
16,2,43,30,7.614992631431401,19,50.0,10,2000.0,20.0,1,0.0,1.0,1.0,1.0,7,1
